code_insee,annee,indicateur,valeur
59210,2017,encours_dette,1239371.97
59210,2018,encours_dette,1113316.98
59210,2019,encours_dette,1609789.39
59210,2020,encours_dette,1427304.18
59210,2021,encours_dette,1330565.4
59210,2022,encours_dette,1719478.69
59210,2023,encours_dette,3590337.97
59210,2024,encours_dette,3352896.68
59211,2017,encours_dette,94962.72
59211,2018,encours_dette,84538.52
59211,2019,encours_dette,73730.71
59211,2020,encours_dette,62525.17
59211,2021,encours_dette,341441.0
59211,2022,encours_dette,310356.29
59211,2023,encours_dette,278685.12
59211,2024,encours_dette,246410.09
59212,2017,encours_dette,2738570.39
59212,2018,encours_dette,2392858.79
59212,2019,encours_dette,2037693.6
59212,2020,encours_dette,1810722.8
59212,2021,encours_dette,1594727.92
59212,2022,encours_dette,3323791.66
59212,2023,encours_dette,2997728.52
59212,2024,encours_dette,2666345.45
59213,2017,encours_dette,312269.71
59213,2018,encours_dette,299402.84
59213,2019,encours_dette,285924.48
59213,2020,encours_dette,271805.57
59213,2021,encours_dette,256460.67
59213,2022,encours_dette,241657.89
59213,2023,encours_dette,225428.82
59213,2024,encours_dette,208428.49
59214,2017,encours_dette,258702.4
59214,2018,encours_dette,684659.49
59214,2019,encours_dette,627148.19
59214,2020,encours_dette,246603.75
59214,2021,encours_dette,195187.98
59214,2022,encours_dette,149961.13
59214,2023,encours_dette,100733.96
59214,2024,encours_dette,88652.49
59215,2017,encours_dette,544663.68
59215,2018,encours_dette,513756.37
59215,2019,encours_dette,577597.79
59215,2020,encours_dette,541228.62
59215,2021,encours_dette,503951.16
59215,2022,encours_dette,465738.24
59215,2023,encours_dette,426561.67
59215,2024,encours_dette,934329.3
59216,2017,encours_dette,60.98
59216,2018,encours_dette,60.98
59216,2019,encours_dette,200060.98
59216,2020,encours_dette,180274.12
59216,2021,encours_dette,164274.78
59216,2022,encours_dette,148122.9
59216,2023,encours_dette,131817.04
59216,2024,encours_dette,115294.73
59217,2017,encours_dette,84657.89
59217,2018,encours_dette,114397.36
59217,2019,encours_dette,92891.53
59217,2020,encours_dette,70730.82
59217,2021,encours_dette,47884.09
59217,2022,encours_dette,24318.62
59217,2023,encours_dette,0.0
59217,2024,encours_dette,0.0
59218,2017,encours_dette,344355.97
59218,2018,encours_dette,315375.67
59218,2019,encours_dette,282602.2
59218,2020,encours_dette,248390.52
59218,2021,encours_dette,213382.21
59218,2022,encours_dette,174374.29
59218,2023,encours_dette,135156.05
59218,2024,encours_dette,93912.89
59219,2017,encours_dette,348770.97
59219,2018,encours_dette,294347.84
59219,2019,encours_dette,247013.41
59219,2020,encours_dette,433078.69
59219,2021,encours_dette,375642.43
59219,2022,encours_dette,320283.2
59219,2023,encours_dette,248759.82
59219,2024,encours_dette,199201.14
59220,2017,encours_dette,12161405.03
59220,2018,encours_dette,11581018.68
59220,2019,encours_dette,12941805.25
59220,2020,encours_dette,11382970.61
59220,2021,encours_dette,11849676.31
59220,2022,encours_dette,14573660.73
59220,2023,encours_dette,13199908.76
59220,2024,encours_dette,12903825.6
59221,2017,encours_dette,526279.06
59221,2018,encours_dette,475562.87
59221,2019,encours_dette,432930.72
59221,2020,encours_dette,391605.68
59221,2021,encours_dette,1049603.27
59221,2022,encours_dette,1005856.44
59221,2023,encours_dette,260293.8
59221,2024,encours_dette,212838.22
59222,2017,encours_dette,2052142.78
59222,2018,encours_dette,1890373.8
59222,2019,encours_dette,1744132.15
59222,2020,encours_dette,1593688.84
59222,2021,encours_dette,1438528.58
59222,2022,encours_dette,1278797.91
59222,2023,encours_dette,1116830.49
59222,2024,encours_dette,951592.78
59223,2017,encours_dette,267030.64
59223,2018,encours_dette,333700.57
59223,2019,encours_dette,319487.68
59223,2020,encours_dette,384022.09
59223,2021,encours_dette,359880.97
59223,2022,encours_dette,339033.04
59223,2023,encours_dette,319885.19
59223,2024,encours_dette,300302.34
59224,2017,encours_dette,438549.89
59224,2018,encours_dette,374574.01
59224,2019,encours_dette,308605.31
59224,2020,encours_dette,240547.34
59224,2021,encours_dette,170298.98
59224,2022,encours_dette,1063272.98
59224,2023,encours_dette,941997.84
59224,2024,encours_dette,872573.36
59225,2017,encours_dette,5191483.01
59225,2018,encours_dette,4594184.29
59225,2019,encours_dette,3980112.16
59225,2020,encours_dette,3348627.57
59225,2021,encours_dette,2240358.03
59225,2022,encours_dette,1677758.48
59225,2023,encours_dette,1096391.93
59225,2024,encours_dette,647602.36
59226,2017,encours_dette,328158.39
59226,2018,encours_dette,297501.28
59226,2019,encours_dette,410130.66
59226,2020,encours_dette,365575.46
59226,2021,encours_dette,440819.81
59226,2022,encours_dette,623177.72
59226,2023,encours_dette,497217.58
59226,2024,encours_dette,472827.04
59227,2017,encours_dette,2522278.65
59227,2018,encours_dette,3722891.06
59227,2019,encours_dette,3949611.89
59227,2020,encours_dette,3638332.8
59227,2021,encours_dette,2788583.95
59227,2022,encours_dette,4420382.48
59227,2023,encours_dette,4005504.25
59227,2024,encours_dette,3576657.17
59228,2017,encours_dette,129084.65
59228,2018,encours_dette,99263.41
59228,2019,encours_dette,356029.34
59228,2020,encours_dette,329593.5
59228,2021,encours_dette,280529.52
59228,2022,encours_dette,264463.62
59228,2023,encours_dette,248397.72
59228,2024,encours_dette,232331.82
59229,2017,encours_dette,566141.68
59229,2018,encours_dette,521064.79
59229,2019,encours_dette,476662.32
59229,2020,encours_dette,435868.16
59229,2021,encours_dette,488663.2
59229,2022,encours_dette,435180.02
59229,2023,encours_dette,384266.59
59229,2024,encours_dette,331312.22
59230,2017,encours_dette,3077527.88
59230,2018,encours_dette,3310907.84
59230,2019,encours_dette,3364025.27
59230,2020,encours_dette,3359757.49
59230,2021,encours_dette,3314505.41
59230,2022,encours_dette,3069007.73
59230,2023,encours_dette,2805247.2
59230,2024,encours_dette,2701293.31
59231,2017,encours_dette,181042.21
59231,2018,encours_dette,340428.8
59231,2019,encours_dette,335389.85
59231,2020,encours_dette,267180.33
59231,2021,encours_dette,262885.56
59231,2022,encours_dette,81969.36
59231,2023,encours_dette,77498.87
59231,2024,encours_dette,72937.85
59232,2017,encours_dette,0.0
59232,2018,encours_dette,0.0
59232,2019,encours_dette,0.0
59232,2020,encours_dette,100000.0
59232,2021,encours_dette,92668.69
59232,2022,encours_dette,82851.63
59232,2023,encours_dette,72986.38
59232,2024,encours_dette,63072.7
59233,2017,encours_dette,232773.05
59233,2018,encours_dette,205432.48
59233,2019,encours_dette,177922.59
59233,2020,encours_dette,149687.15
59233,2021,encours_dette,122247.81
59233,2022,encours_dette,94431.32
59233,2023,encours_dette,72793.6
59233,2024,encours_dette,37379.77
59234,2017,encours_dette,4718863.18
59234,2018,encours_dette,4414365.28
59234,2019,encours_dette,4101548.05
59234,2020,encours_dette,3780389.94
59234,2021,encours_dette,5449965.44
59234,2022,encours_dette,4945856.12
59234,2023,encours_dette,4396552.27
59234,2024,encours_dette,3837449.74
59236,2017,encours_dette,8832.42
59236,2018,encours_dette,6361.85
59236,2019,encours_dette,3798.04
59236,2020,encours_dette,1137.47
59236,2021,encours_dette,0.0
59236,2022,encours_dette,81433.79
59236,2023,encours_dette,75155.31
59236,2024,encours_dette,1015.93
59237,2017,encours_dette,1678111.4
59237,2018,encours_dette,1611704.76
59237,2019,encours_dette,1548681.4
59237,2020,encours_dette,1481609.28
59237,2021,encours_dette,1414202.97
59237,2022,encours_dette,1342261.04
59237,2023,encours_dette,506315.94
59237,2024,encours_dette,432054.54
59238,2017,encours_dette,643522.17
59238,2018,encours_dette,598012.46
59238,2019,encours_dette,551175.07
59238,2020,encours_dette,502956.74
59238,2021,encours_dette,853301.82
59238,2022,encours_dette,783719.3
59238,2023,encours_dette,2249795.7
59238,2024,encours_dette,2136110.37
59239,2017,encours_dette,3316871.04
59239,2018,encours_dette,3028448.84
59239,2019,encours_dette,2850022.73
59239,2020,encours_dette,2585099.03
59239,2021,encours_dette,2310108.29
59239,2022,encours_dette,2087392.27
59239,2023,encours_dette,1864392.25
59239,2024,encours_dette,1663712.29
59240,2017,encours_dette,133357.76
59240,2018,encours_dette,114423.12
59240,2019,encours_dette,94943.68
59240,2020,encours_dette,78700.32
59240,2021,encours_dette,65004.08
59240,2022,encours_dette,51033.27
59240,2023,encours_dette,261253.62
59240,2024,encours_dette,246713.28
59241,2017,encours_dette,500.0
59241,2018,encours_dette,1000.0
59241,2019,encours_dette,1400.0
59241,2020,encours_dette,900.0
59241,2021,encours_dette,900.0
59241,2022,encours_dette,1300.0
59241,2023,encours_dette,900.0
59241,2024,encours_dette,900.0
59242,2017,encours_dette,788335.47
59242,2018,encours_dette,736101.72
59242,2019,encours_dette,682415.31
59242,2020,encours_dette,627220.1
59242,2021,encours_dette,570457.5
59242,2022,encours_dette,526120.59
59242,2023,encours_dette,494378.19
59242,2024,encours_dette,461189.77
59243,2017,encours_dette,1065255.31
59243,2018,encours_dette,997697.96
59243,2019,encours_dette,1180382.09
59243,2020,encours_dette,850798.1
59243,2021,encours_dette,787304.75
59243,2022,encours_dette,721290.13
59243,2023,encours_dette,750149.75
59243,2024,encours_dette,665982.85
59244,2017,encours_dette,447217.89
59244,2018,encours_dette,1882593.41
59244,2019,encours_dette,1814754.36
59244,2020,encours_dette,1244958.38
59244,2021,encours_dette,673136.89
59244,2022,encours_dette,599218.53
59244,2023,encours_dette,523129.03
59244,2024,encours_dette,444791.06
59246,2017,encours_dette,496373.89
59246,2018,encours_dette,470929.23
59246,2019,encours_dette,444312.11
59246,2020,encours_dette,416845.87
59246,2021,encours_dette,388309.36
59246,2022,encours_dette,358660.83
59246,2023,encours_dette,527856.89
59246,2024,encours_dette,489312.85
59247,2017,encours_dette,590092.04
59247,2018,encours_dette,542138.12
59247,2019,encours_dette,492021.47
59247,2020,encours_dette,439644.56
59247,2021,encours_dette,384905.45
59247,2022,encours_dette,327697.61
59247,2023,encours_dette,267909.7
59247,2024,encours_dette,206145.35
59249,2017,encours_dette,15138439.66
59249,2018,encours_dette,16303099.53
59249,2019,encours_dette,19360501.73
59249,2020,encours_dette,24142623.53
59249,2021,encours_dette,24602264.37
59249,2022,encours_dette,27176037.75
59249,2023,encours_dette,31649971.43
59249,2024,encours_dette,33862325.53
59250,2017,encours_dette,1804922.16
59250,2018,encours_dette,1633866.04
59250,2019,encours_dette,1493873.82
59250,2020,encours_dette,1403451.88
59250,2021,encours_dette,1309850.75
59250,2022,encours_dette,1872947.26
59250,2023,encours_dette,1480613.28
59250,2024,encours_dette,1008715.63
59251,2017,encours_dette,149463.38
59251,2018,encours_dette,140492.4
59251,2019,encours_dette,231002.92
59251,2020,encours_dette,222077.8
59251,2021,encours_dette,212654.87
59251,2022,encours_dette,103086.94
59251,2023,encours_dette,93016.77
59251,2024,encours_dette,83542.12
59252,2017,encours_dette,3182621.18
59252,2018,encours_dette,3039063.42
59252,2019,encours_dette,2517978.21
59252,2020,encours_dette,2372461.94
59252,2021,encours_dette,2223993.03
59252,2022,encours_dette,2076100.99
59252,2023,encours_dette,1944558.93
59252,2024,encours_dette,1847448.41
59253,2017,encours_dette,5590358.54
59253,2018,encours_dette,5277098.92
59253,2019,encours_dette,7090973.87
59253,2020,encours_dette,6625827.53
59253,2021,encours_dette,6733986.62
59253,2022,encours_dette,6083543.73
59253,2023,encours_dette,5597274.43
59253,2024,encours_dette,5093734.96
59254,2017,encours_dette,153388.74
59254,2018,encours_dette,281595.77
59254,2019,encours_dette,244896.58
59254,2020,encours_dette,259438.62
59254,2021,encours_dette,254196.58
59254,2022,encours_dette,170744.75
59254,2023,encours_dette,126433.24
59254,2024,encours_dette,351968.14
59255,2017,encours_dette,90997.39
59255,2018,encours_dette,74631.32
59255,2019,encours_dette,62538.92
59255,2020,encours_dette,54715.8
59255,2021,encours_dette,129555.84
59255,2022,encours_dette,117231.74
59255,2023,encours_dette,104507.1
59255,2024,encours_dette,91365.61
59256,2017,encours_dette,1203818.46
59256,2018,encours_dette,1090278.18
59256,2019,encours_dette,958493.16
59256,2020,encours_dette,833387.25
59256,2021,encours_dette,706547.29
59256,2022,encours_dette,577889.62
59256,2023,encours_dette,447448.44
59256,2024,encours_dette,314888.01
59257,2017,encours_dette,369552.01
59257,2018,encours_dette,243259.92
59257,2019,encours_dette,214298.23
59257,2020,encours_dette,184934.78
59257,2021,encours_dette,2135399.56
59257,2022,encours_dette,2065431.31
59257,2023,encours_dette,1094701.08
59257,2024,encours_dette,1023200.15
59258,2017,encours_dette,3167561.48
59258,2018,encours_dette,2989870.59
59258,2019,encours_dette,2359901.26
59258,2020,encours_dette,1818344.47
59258,2021,encours_dette,1659191.58
59258,2022,encours_dette,1508360.74
59258,2023,encours_dette,1353893.36
59258,2024,encours_dette,1262851.1
59259,2017,encours_dette,141886.11
59259,2018,encours_dette,359549.88
59259,2019,encours_dette,318374.96
59259,2020,encours_dette,275763.97
59259,2021,encours_dette,266833.78
59259,2022,encours_dette,229518.97
59259,2023,encours_dette,191195.31
59259,2024,encours_dette,165737.42
59260,2017,encours_dette,524673.43
59260,2018,encours_dette,1201296.52
59260,2019,encours_dette,1208740.56
59260,2020,encours_dette,1084692.1
59260,2021,encours_dette,924893.54
59260,2022,encours_dette,989175.57
59260,2023,encours_dette,744355.01
59260,2024,encours_dette,610807.38
59261,2017,encours_dette,1129410.51
59261,2018,encours_dette,1063330.5
59261,2019,encours_dette,1396442.05
59261,2020,encours_dette,1492819.01
59261,2021,encours_dette,1530555.89
59261,2022,encours_dette,2510406.44
59261,2023,encours_dette,2883245.76
59261,2024,encours_dette,2914801.76
59262,2017,encours_dette,409719.28
59262,2018,encours_dette,355785.18
59262,2019,encours_dette,299985.22
59262,2020,encours_dette,242249.84
59262,2021,encours_dette,182506.73
59262,2022,encours_dette,136844.37
59262,2023,encours_dette,89698.99
59262,2024,encours_dette,62762.23
59263,2017,encours_dette,100000.0
59263,2018,encours_dette,50000.0
59263,2019,encours_dette,0.0
59263,2020,encours_dette,0.0
59263,2021,encours_dette,444407.36
59263,2022,encours_dette,433127.82
59263,2023,encours_dette,221721.42
59263,2024,encours_dette,210186.73
59264,2017,encours_dette,134253.4
59264,2018,encours_dette,109583.98
59264,2019,encours_dette,84497.5
59264,2020,encours_dette,58986.9
59264,2021,encours_dette,33045.02
59264,2022,encours_dette,6664.55
59264,2023,encours_dette,0.0
59264,2024,encours_dette,0.0
59265,2017,encours_dette,1739054.36
59265,2018,encours_dette,1646228.19
59265,2019,encours_dette,1572038.5
59265,2020,encours_dette,1476031.2
59265,2021,encours_dette,1381989.77
59265,2022,encours_dette,1296509.74
59265,2023,encours_dette,2545176.09
59265,2024,encours_dette,3421213.36
59266,2017,encours_dette,3182826.19
59266,2018,encours_dette,3019008.34
59266,2019,encours_dette,2853047.32
59266,2020,encours_dette,2684905.42
59266,2021,encours_dette,2545846.67
59266,2022,encours_dette,2414963.81
59266,2023,encours_dette,2284383.11
59266,2024,encours_dette,3735114.11
59267,2017,encours_dette,349141.22
59267,2018,encours_dette,307097.63
59267,2019,encours_dette,268704.21
59267,2020,encours_dette,218684.54
59267,2021,encours_dette,173314.4
59267,2022,encours_dette,482715.58
59267,2023,encours_dette,427351.73
59267,2024,encours_dette,146461.47
59268,2017,encours_dette,9722.55
59268,2018,encours_dette,11266.32
59268,2019,encours_dette,8378.23
59268,2020,encours_dette,9044.3
59268,2021,encours_dette,9491.34
59268,2022,encours_dette,9024.56
59268,2023,encours_dette,9745.67
59268,2024,encours_dette,12380.1
59269,2017,encours_dette,1234719.0
59269,2018,encours_dette,1130849.78
59269,2019,encours_dette,1043390.12
59269,2020,encours_dette,1247168.08
59269,2021,encours_dette,1743764.95
59269,2022,encours_dette,3068680.1
59269,2023,encours_dette,2943783.62
59269,2024,encours_dette,2534648.07
59270,2017,encours_dette,113943.26
59270,2018,encours_dette,99788.64
59270,2019,encours_dette,93732.05
59270,2020,encours_dette,87417.04
59270,2021,encours_dette,80832.23
59270,2022,encours_dette,73965.73
59270,2023,encours_dette,108633.07
59270,2024,encours_dette,92550.03
59271,2017,encours_dette,21987850.31
59271,2018,encours_dette,21483815.16
59271,2019,encours_dette,19416538.79
59271,2020,encours_dette,17313388.09
59271,2021,encours_dette,15276317.07
59271,2022,encours_dette,13208433.44
59271,2023,encours_dette,13627823.75
59271,2024,encours_dette,13932682.38
59272,2017,encours_dette,2667199.67
59272,2018,encours_dette,2139363.62
59272,2019,encours_dette,1916116.71
59272,2020,encours_dette,1783370.12
59272,2021,encours_dette,1633579.64
59272,2022,encours_dette,1504263.7
59272,2023,encours_dette,900093.18
59272,2024,encours_dette,772986.29
59273,2017,encours_dette,20891320.33
59273,2018,encours_dette,20902766.77
59273,2019,encours_dette,20914429.96
59273,2020,encours_dette,21051606.26
59273,2021,encours_dette,21131102.7
59273,2022,encours_dette,18908242.53
59273,2023,encours_dette,18718244.43
59273,2024,encours_dette,17654851.96
59274,2017,encours_dette,0.0
59274,2018,encours_dette,0.0
59274,2019,encours_dette,0.0
59274,2020,encours_dette,0.0
59274,2021,encours_dette,0.0
59274,2022,encours_dette,0.0
59274,2023,encours_dette,0.0
59274,2024,encours_dette,0.0
59275,2017,encours_dette,112332.73
59275,2018,encours_dette,85812.4
59275,2019,encours_dette,58276.34
59275,2020,encours_dette,1929685.65
59275,2021,encours_dette,1832168.94
59275,2022,encours_dette,1763704.85
59275,2023,encours_dette,1694601.82
59275,2024,encours_dette,1642351.66
59276,2017,encours_dette,2178158.67
59276,2018,encours_dette,2098839.6
59276,2019,encours_dette,1833399.83
59276,2020,encours_dette,1560654.03
59276,2021,encours_dette,1297068.85
59276,2022,encours_dette,1169644.43
59276,2023,encours_dette,991240.9
59276,2024,encours_dette,807952.06
59277,2017,encours_dette,46041.03
59277,2018,encours_dette,90051.8
59277,2019,encours_dette,81758.77
59277,2020,encours_dette,73350.02
59277,2021,encours_dette,64619.52
59277,2022,encours_dette,99606.28
59277,2023,encours_dette,86809.75
59277,2024,encours_dette,73066.25
59278,2017,encours_dette,3153865.59
59278,2018,encours_dette,2457566.49
59278,2019,encours_dette,2119374.97
59278,2020,encours_dette,1848329.63
59278,2021,encours_dette,1679577.1
59278,2022,encours_dette,1540696.52
59278,2023,encours_dette,1400170.25
59278,2024,encours_dette,1850596.32
59279,2017,encours_dette,21769856.64
59279,2018,encours_dette,20335208.18
59279,2019,encours_dette,19263165.48
59279,2020,encours_dette,17354911.02
59279,2021,encours_dette,17915358.02
59279,2022,encours_dette,20340571.48
59279,2023,encours_dette,18836236.04
59279,2024,encours_dette,17310757.75
59280,2017,encours_dette,129920.6
59280,2018,encours_dette,266192.63
59280,2019,encours_dette,247146.28
59280,2020,encours_dette,227618.4
59280,2021,encours_dette,213561.31
59280,2022,encours_dette,199184.4
59280,2023,encours_dette,184477.32
59280,2024,encours_dette,469429.3
59281,2017,encours_dette,1424346.78
59281,2018,encours_dette,1378333.33
59281,2019,encours_dette,1306666.66
59281,2020,encours_dette,1259999.99
59281,2021,encours_dette,1213333.32
59281,2022,encours_dette,1166666.65
59281,2023,encours_dette,1119999.98
59281,2024,encours_dette,1073333.31
59282,2017,encours_dette,1000000.0
59282,2018,encours_dette,1000000.0
59282,2019,encours_dette,1000630.0
59282,2020,encours_dette,1000630.0
59282,2021,encours_dette,1000630.0
59282,2022,encours_dette,630.0
59282,2023,encours_dette,670.0
59282,2024,encours_dette,670.0
59283,2017,encours_dette,324437.53
59283,2018,encours_dette,184683.02
59283,2019,encours_dette,221733.54
59283,2020,encours_dette,198731.05
59283,2021,encours_dette,175455.64
59283,2022,encours_dette,151903.69
59283,2023,encours_dette,128071.57
59283,2024,encours_dette,103955.58
59284,2017,encours_dette,1735633.27
59284,2018,encours_dette,1538450.02
59284,2019,encours_dette,1720717.92
59284,2020,encours_dette,3484545.16
59284,2021,encours_dette,3251095.78
59284,2022,encours_dette,2964481.72
59284,2023,encours_dette,2610408.61
59284,2024,encours_dette,2302650.44
59285,2017,encours_dette,72062.37
59285,2018,encours_dette,49132.84
59285,2019,encours_dette,369961.22
59285,2020,encours_dette,323527.41
59285,2021,encours_dette,302309.45
59285,2022,encours_dette,280531.43
59285,2023,encours_dette,257857.1
59285,2024,encours_dette,235193.19
59286,2017,encours_dette,7412240.69
59286,2018,encours_dette,6452340.0
59286,2019,encours_dette,10322937.97
59286,2020,encours_dette,11173136.11
59286,2021,encours_dette,10193847.69
59286,2022,encours_dette,9635434.88
59286,2023,encours_dette,9933906.84
59286,2024,encours_dette,9906384.98
59287,2017,encours_dette,94168.08
59287,2018,encours_dette,80457.51
59287,2019,encours_dette,67472.49
59287,2020,encours_dette,54324.18
59287,2021,encours_dette,41011.06
59287,2022,encours_dette,27525.08
59287,2023,encours_dette,13974.33
59287,2024,encours_dette,0.0
59288,2017,encours_dette,3187933.02
59288,2018,encours_dette,2979628.47
59288,2019,encours_dette,3405164.25
59288,2020,encours_dette,2876499.35
59288,2021,encours_dette,2558088.76
59288,2022,encours_dette,2238135.21
59288,2023,encours_dette,1917169.1
59288,2024,encours_dette,1699783.06
59289,2017,encours_dette,1226874.19
59289,2018,encours_dette,1138728.19
59289,2019,encours_dette,1047522.56
59289,2020,encours_dette,957639.49
59289,2021,encours_dette,869279.83
59289,2022,encours_dette,777945.66
59289,2023,encours_dette,711616.85
59289,2024,encours_dette,643379.31
59290,2017,encours_dette,92294.38
59290,2018,encours_dette,79549.59
59290,2019,encours_dette,66317.75
59290,2020,encours_dette,270839.76
59290,2021,encours_dette,251467.02
59290,2022,encours_dette,126593.47
59290,2023,encours_dette,113855.04
59290,2024,encours_dette,100938.39
59291,2017,encours_dette,39458609.2
59291,2018,encours_dette,38875552.4
59291,2019,encours_dette,36051294.61
59291,2020,encours_dette,33429502.48
59291,2021,encours_dette,30772148.59
59291,2022,encours_dette,28104519.78
59291,2023,encours_dette,25431501.1
59291,2024,encours_dette,27042366.99
59292,2017,encours_dette,765700.26
59292,2018,encours_dette,711762.52
59292,2019,encours_dette,708542.34
59292,2020,encours_dette,600262.72
59292,2021,encours_dette,542611.63
59292,2022,encours_dette,977702.41
59292,2023,encours_dette,893370.11
59292,2024,encours_dette,807189.14
59293,2017,encours_dette,661060.63
59293,2018,encours_dette,617035.32
59293,2019,encours_dette,972386.46
59293,2020,encours_dette,682995.22
59293,2021,encours_dette,492948.18
59293,2022,encours_dette,602228.35
59293,2023,encours_dette,550115.11
59293,2024,encours_dette,496995.91
59294,2017,encours_dette,5217.4
59294,2018,encours_dette,2714.69
59294,2019,encours_dette,2714.69
59294,2020,encours_dette,3164.69
59294,2021,encours_dette,2614.69
59294,2022,encours_dette,2614.69
59294,2023,encours_dette,2400.0
59294,2024,encours_dette,1750.0
59295,2017,encours_dette,22577582.69
59295,2018,encours_dette,23786881.85
59295,2019,encours_dette,21455116.52
59295,2020,encours_dette,18880262.2
59295,2021,encours_dette,16312829.67
59295,2022,encours_dette,19437458.82
59295,2023,encours_dette,17382646.45
59295,2024,encours_dette,15332656.11
59296,2017,encours_dette,181751.0
59296,2018,encours_dette,168016.58
59296,2019,encours_dette,153573.2
59296,2020,encours_dette,138383.64
59296,2021,encours_dette,122408.7
59296,2022,encours_dette,105607.08
59296,2023,encours_dette,87935.3
59296,2024,encours_dette,69347.63
59297,2017,encours_dette,0.0
59297,2018,encours_dette,337155.98
59297,2019,encours_dette,337155.98
59297,2020,encours_dette,293723.64
59297,2021,encours_dette,134854.74
59297,2022,encours_dette,134854.74
59297,2023,encours_dette,134854.74
59297,2024,encours_dette,0.0
59299,2017,encours_dette,769362.57
59299,2018,encours_dette,11770.17
59299,2019,encours_dette,20776.43
59299,2020,encours_dette,26956.98
59299,2021,encours_dette,29126.95
59299,2022,encours_dette,27452.1
59299,2023,encours_dette,29626.83
59299,2024,encours_dette,28968.83
59300,2017,encours_dette,173767.61
59300,2018,encours_dette,162949.06
59300,2019,encours_dette,151958.33
59300,2020,encours_dette,140792.66
59300,2021,encours_dette,389449.32
59300,2022,encours_dette,377925.44
59300,2023,encours_dette,124218.18
59300,2024,encours_dette,110068.04
59301,2017,encours_dette,1927617.13
59301,2018,encours_dette,1526577.45
59301,2019,encours_dette,1351840.04
59301,2020,encours_dette,1185902.06
59301,2021,encours_dette,1013833.89
59301,2022,encours_dette,1055981.17
59301,2023,encours_dette,940851.12
59301,2024,encours_dette,846597.66
59302,2017,encours_dette,2356232.43
59302,2018,encours_dette,2216626.32
59302,2019,encours_dette,2071093.64
59302,2020,encours_dette,1921119.4
59302,2021,encours_dette,1767034.53
59302,2022,encours_dette,1606742.64
59302,2023,encours_dette,3394301.86
59302,2024,encours_dette,3130575.87
59303,2017,encours_dette,1922930.24
59303,2018,encours_dette,1710333.99
59303,2019,encours_dette,1585985.81
59303,2020,encours_dette,1491497.72
59303,2021,encours_dette,1857230.54
59303,2022,encours_dette,2121516.68
59303,2023,encours_dette,2017804.65
59303,2024,encours_dette,1912191.15
59304,2017,encours_dette,101190.74
59304,2018,encours_dette,94211.38
59304,2019,encours_dette,86869.09
59304,2020,encours_dette,79145.0
59304,2021,encours_dette,71019.26
59304,2022,encours_dette,62470.98
59304,2023,encours_dette,53478.2
59304,2024,encours_dette,44017.82
59305,2017,encours_dette,613025.63
59305,2018,encours_dette,554238.38
59305,2019,encours_dette,493666.62
59305,2020,encours_dette,431254.14
59305,2021,encours_dette,366982.85
59305,2022,encours_dette,300712.77
59305,2023,encours_dette,233271.98
59305,2024,encours_dette,557967.13
59306,2017,encours_dette,227358.13
59306,2018,encours_dette,214988.48
59306,2019,encours_dette,202159.14
59306,2020,encours_dette,188849.01
59306,2021,encours_dette,175035.82
59306,2022,encours_dette,160696.19
59306,2023,encours_dette,145805.47
59306,2024,encours_dette,130337.85
59307,2017,encours_dette,0.0
59307,2018,encours_dette,0.0
59307,2019,encours_dette,0.0
59307,2020,encours_dette,0.0
59307,2021,encours_dette,0.0
59307,2022,encours_dette,0.0
59307,2023,encours_dette,0.0
59307,2024,encours_dette,0.0
59308,2017,encours_dette,301828.16
59308,2018,encours_dette,277362.1
59308,2019,encours_dette,397701.86
59308,2020,encours_dette,317378.99
59308,2021,encours_dette,285939.2
59308,2022,encours_dette,496444.16
59308,2023,encours_dette,459602.07
59308,2024,encours_dette,421180.72
59309,2017,encours_dette,1930535.81
59309,2018,encours_dette,1878217.18
59309,2019,encours_dette,1732882.6
59309,2020,encours_dette,1578605.73
59309,2021,encours_dette,1446208.53
59309,2022,encours_dette,1332403.8
59309,2023,encours_dette,1229352.78
59309,2024,encours_dette,1128948.29
59310,2017,encours_dette,238317.35
59310,2018,encours_dette,410238.36
59310,2019,encours_dette,373082.49
59310,2020,encours_dette,334835.22
59310,2021,encours_dette,302936.13
59310,2022,encours_dette,270464.61
59310,2023,encours_dette,523530.38
59310,2024,encours_dette,481868.17
59311,2017,encours_dette,179997.82
59311,2018,encours_dette,154534.71
59311,2019,encours_dette,239888.63
59311,2020,encours_dette,225427.23
59311,2021,encours_dette,98296.87
59311,2022,encours_dette,89461.38
59311,2023,encours_dette,80031.38
59311,2024,encours_dette,74384.05
59312,2017,encours_dette,677952.88
59312,2018,encours_dette,636282.07
59312,2019,encours_dette,593311.38
59312,2020,encours_dette,548997.95
59312,2021,encours_dette,505747.57
59312,2022,encours_dette,457646.38
59312,2023,encours_dette,408983.0
59312,2024,encours_dette,360030.47
59313,2017,encours_dette,5302767.1
59313,2018,encours_dette,5086362.86
59313,2019,encours_dette,4881205.82
59313,2020,encours_dette,4673000.48
59313,2021,encours_dette,4461401.23
59313,2022,encours_dette,4264036.19
59313,2023,encours_dette,4028735.0
59313,2024,encours_dette,3807873.22
59314,2017,encours_dette,3641577.68
59314,2018,encours_dette,3782231.18
59314,2019,encours_dette,3637236.41
59314,2020,encours_dette,3378811.11
59314,2021,encours_dette,3113423.36
59314,2022,encours_dette,2842937.67
