code_insee,annee,indicateur,valeur
59194,2020,dotations,343762.0
59194,2021,dotations,349137.0
59194,2022,dotations,355334.0
59194,2023,dotations,356768.0
59194,2024,dotations,363011.0
59194,2020,dotations_par_habitant,259.25
59194,2021,dotations_par_habitant,263.9
59194,2022,dotations_par_habitant,271.87
59194,2023,dotations_par_habitant,275.28
59194,2024,dotations_par_habitant,278.17
59195,2020,dotations,9374.0
59195,2021,dotations,9586.0
59195,2022,dotations,9936.0
59195,2023,dotations,11686.0
59195,2024,dotations,12804.0
59195,2020,dotations_par_habitant,15.07
59195,2021,dotations_par_habitant,15.34
59195,2022,dotations_par_habitant,15.92
59195,2023,dotations_par_habitant,18.67
59195,2024,dotations_par_habitant,20.49
59196,2020,dotations,31250.0
59196,2021,dotations,31080.0
59196,2022,dotations,32458.0
59196,2023,dotations,35210.0
59196,2024,dotations,39556.0
59196,2020,dotations_par_habitant,23.43
59196,2021,dotations_par_habitant,23.51
59196,2022,dotations_par_habitant,24.48
59196,2023,dotations_par_habitant,26.63
59196,2024,dotations_par_habitant,30.01
59197,2020,dotations,396689.0
59197,2021,dotations,396571.0
59197,2022,dotations,397755.0
59197,2023,dotations,424334.0
59197,2024,dotations,449402.0
59197,2020,dotations_par_habitant,179.33
59197,2021,dotations_par_habitant,177.83
59197,2022,dotations_par_habitant,175.84
59197,2023,dotations_par_habitant,182.35
59197,2024,dotations_par_habitant,188.19
59198,2020,dotations,122335.0
59198,2021,dotations,127290.0
59198,2022,dotations,128993.0
59198,2023,dotations,139093.0
59198,2024,dotations,144675.0
59198,2020,dotations_par_habitant,248.14
59198,2021,dotations_par_habitant,266.3
59198,2022,dotations_par_habitant,275.63
59198,2023,dotations_par_habitant,301.07
59198,2024,dotations_par_habitant,318.67
59199,2020,dotations,116920.0
59199,2021,dotations,114353.0
59199,2022,dotations,112888.0
59199,2023,dotations,116184.0
59199,2024,dotations,117252.0
59199,2020,dotations_par_habitant,165.61
59199,2021,dotations_par_habitant,163.13
59199,2022,dotations_par_habitant,161.73
59199,2023,dotations_par_habitant,165.5
59199,2024,dotations_par_habitant,169.19
59200,2020,dotations,68447.0
59200,2021,dotations,69840.0
59200,2022,dotations,72677.0
59200,2023,dotations,78244.0
59200,2024,dotations,78025.0
59200,2020,dotations_par_habitant,139.97
59200,2021,dotations_par_habitant,140.24
59200,2022,dotations_par_habitant,141.39
59200,2023,dotations_par_habitant,154.94
59200,2024,dotations_par_habitant,156.68
59201,2020,dotations,78775.0
59201,2021,dotations,79420.0
59201,2022,dotations,78925.0
59201,2023,dotations,79872.0
59201,2024,dotations,81407.0
59201,2020,dotations_par_habitant,128.93
59201,2021,dotations_par_habitant,129.98
59201,2022,dotations_par_habitant,129.39
59201,2023,dotations_par_habitant,131.37
59201,2024,dotations_par_habitant,132.37
59202,2020,dotations,1160118.0
59202,2021,dotations,1216237.0
59202,2022,dotations,1255925.0
59202,2023,dotations,1298755.0
59202,2024,dotations,1317911.0
59202,2020,dotations_par_habitant,222.93
59202,2021,dotations_par_habitant,227.8
59202,2022,dotations_par_habitant,234.23
59202,2023,dotations_par_habitant,240.15
59202,2024,dotations_par_habitant,243.7
59203,2020,dotations,489575.0
59203,2021,dotations,501443.0
59203,2022,dotations,511107.0
59203,2023,dotations,519334.0
59203,2024,dotations,519242.0
59203,2020,dotations_par_habitant,305.6
59203,2021,dotations_par_habitant,313.01
59203,2022,dotations_par_habitant,319.44
59203,2023,dotations_par_habitant,326.01
59203,2024,dotations_par_habitant,327.39
59204,2020,dotations,130263.0
59204,2021,dotations,137336.0
59204,2022,dotations,144372.0
59204,2023,dotations,148093.0
59204,2024,dotations,150300.0
59204,2020,dotations_par_habitant,273.09
59204,2021,dotations_par_habitant,284.34
59204,2022,dotations_par_habitant,294.04
59204,2023,dotations_par_habitant,300.39
59204,2024,dotations_par_habitant,306.11
59205,2020,dotations,5117814.0
59205,2021,dotations,5255730.0
59205,2022,dotations,5403525.0
59205,2023,dotations,5513928.0
59205,2024,dotations,5705768.0
59205,2020,dotations_par_habitant,526.85
59205,2021,dotations_par_habitant,539.49
59205,2022,dotations_par_habitant,552.56
59205,2023,dotations_par_habitant,577.8
59205,2024,dotations_par_habitant,609.27
59206,2020,dotations,68068.0
59206,2021,dotations,70550.0
59206,2022,dotations,71038.0
59206,2023,dotations,82198.0
59206,2024,dotations,91188.0
59206,2020,dotations_par_habitant,20.64
59206,2021,dotations_par_habitant,21.51
59206,2022,dotations_par_habitant,21.78
59206,2023,dotations_par_habitant,25.46
59206,2024,dotations_par_habitant,28.08
59207,2020,dotations,1169172.0
59207,2021,dotations,1188919.0
59207,2022,dotations,1216900.0
59207,2023,dotations,1231681.0
59207,2024,dotations,1252820.0
59207,2020,dotations_par_habitant,276.86
59207,2021,dotations_par_habitant,282.74
59207,2022,dotations_par_habitant,287.0
59207,2023,dotations_par_habitant,292.98
59207,2024,dotations_par_habitant,299.36
59208,2020,dotations,22376.0
59208,2021,dotations,21635.0
59208,2022,dotations,22700.0
59208,2023,dotations,23918.0
59208,2024,dotations,24150.0
59208,2020,dotations_par_habitant,72.41
59208,2021,dotations_par_habitant,70.47
59208,2022,dotations_par_habitant,72.29
59208,2023,dotations_par_habitant,75.93
59208,2024,dotations_par_habitant,77.4
59209,2020,dotations,133616.0
59209,2021,dotations,116091.0
59209,2022,dotations,115983.0
59209,2023,dotations,119491.0
59209,2024,dotations,122265.0
59209,2020,dotations_par_habitant,193.65
59209,2021,dotations_par_habitant,168.49
59209,2022,dotations_par_habitant,168.83
59209,2023,dotations_par_habitant,174.19
59209,2024,dotations_par_habitant,178.23
59210,2020,dotations,329150.0
59210,2021,dotations,324273.0
59210,2022,dotations,324617.0
59210,2023,dotations,333739.0
59210,2024,dotations,345977.0
59210,2020,dotations_par_habitant,151.19
59210,2021,dotations_par_habitant,149.3
59210,2022,dotations_par_habitant,149.04
59210,2023,dotations_par_habitant,151.77
59210,2024,dotations_par_habitant,156.62
59211,2020,dotations,127107.0
59211,2021,dotations,130377.0
59211,2022,dotations,131153.0
59211,2023,dotations,133718.0
59211,2024,dotations,133848.0
59211,2020,dotations_par_habitant,141.07
59211,2021,dotations_par_habitant,141.56
59211,2022,dotations_par_habitant,140.57
59211,2023,dotations_par_habitant,142.25
59211,2024,dotations_par_habitant,144.54
59212,2020,dotations,1376158.0
59212,2021,dotations,1228403.0
59212,2022,dotations,1227912.0
59212,2023,dotations,1257934.0
59212,2024,dotations,1279701.0
59212,2020,dotations_par_habitant,210.39
59212,2021,dotations_par_habitant,186.97
59212,2022,dotations_par_habitant,185.6
59212,2023,dotations_par_habitant,189.36
59212,2024,dotations_par_habitant,192.78
59213,2020,dotations,108308.0
59213,2021,dotations,113579.0
59213,2022,dotations,112075.0
59213,2023,dotations,94879.0
59213,2024,dotations,78209.0
59213,2020,dotations_par_habitant,228.98
59213,2021,dotations_par_habitant,236.62
59213,2022,dotations_par_habitant,235.95
59213,2023,dotations_par_habitant,200.17
59213,2024,dotations_par_habitant,165.35
59214,2020,dotations,179935.0
59214,2021,dotations,178757.0
59214,2022,dotations,177353.0
59214,2023,dotations,183608.0
59214,2024,dotations,188851.0
59214,2020,dotations_par_habitant,158.53
59214,2021,dotations_par_habitant,158.05
59214,2022,dotations_par_habitant,157.23
59214,2023,dotations_par_habitant,161.2
59214,2024,dotations_par_habitant,165.08
59215,2020,dotations,120584.0
59215,2021,dotations,120214.0
59215,2022,dotations,119330.0
59215,2023,dotations,122450.0
59215,2024,dotations,125129.0
59215,2020,dotations_par_habitant,123.42
59215,2021,dotations_par_habitant,121.18
59215,2022,dotations_par_habitant,120.05
59215,2023,dotations_par_habitant,123.19
59215,2024,dotations_par_habitant,126.91
59216,2020,dotations,47715.0
59216,2021,dotations,47420.0
59216,2022,dotations,47370.0
59216,2023,dotations,49642.0
59216,2024,dotations,52082.0
59216,2020,dotations_par_habitant,130.01
59216,2021,dotations_par_habitant,129.92
59216,2022,dotations_par_habitant,130.14
59216,2023,dotations_par_habitant,136.75
59216,2024,dotations_par_habitant,141.53
59217,2020,dotations,55030.0
59217,2021,dotations,56889.0
59217,2022,dotations,58208.0
59217,2023,dotations,62694.0
59217,2024,dotations,62144.0
59217,2020,dotations_par_habitant,157.23
59217,2021,dotations_par_habitant,161.16
59217,2022,dotations_par_habitant,163.51
59217,2023,dotations_par_habitant,175.61
59217,2024,dotations_par_habitant,178.57
59218,2020,dotations,403812.0
59218,2021,dotations,415514.0
59218,2022,dotations,428830.0
59218,2023,dotations,442420.0
59218,2024,dotations,452472.0
59218,2020,dotations_par_habitant,299.79
59218,2021,dotations_par_habitant,309.39
59218,2022,dotations_par_habitant,321.22
59218,2023,dotations_par_habitant,335.17
59218,2024,dotations_par_habitant,348.86
59219,2020,dotations,146899.0
59219,2021,dotations,152303.0
59219,2022,dotations,158028.0
59219,2023,dotations,166086.0
59219,2024,dotations,170369.0
59219,2020,dotations_par_habitant,204.03
59219,2021,dotations_par_habitant,210.36
59219,2022,dotations_par_habitant,217.67
59219,2023,dotations_par_habitant,226.58
59219,2024,dotations_par_habitant,232.11
59220,2020,dotations,4556918.0
59220,2021,dotations,4658239.0
59220,2022,dotations,4742025.0
59220,2023,dotations,4797677.0
59220,2024,dotations,4897417.0
59220,2020,dotations_par_habitant,253.22
59220,2021,dotations_par_habitant,254.26
59220,2022,dotations_par_habitant,258.42
59220,2023,dotations_par_habitant,261.92
59220,2024,dotations_par_habitant,267.94
59221,2020,dotations,510550.0
59221,2021,dotations,506235.0
59221,2022,dotations,511182.0
59221,2023,dotations,510932.0
59221,2024,dotations,508065.0
59221,2020,dotations_par_habitant,195.02
59221,2021,dotations_par_habitant,192.7
59221,2022,dotations_par_habitant,193.56
59221,2023,dotations_par_habitant,197.35
59221,2024,dotations_par_habitant,197.69
59222,2020,dotations,410230.0
59222,2021,dotations,412169.0
59222,2022,dotations,417589.0
59222,2023,dotations,431550.0
59222,2024,dotations,438988.0
59222,2020,dotations_par_habitant,183.55
59222,2021,dotations_par_habitant,183.76
59222,2022,dotations_par_habitant,184.53
59222,2023,dotations_par_habitant,188.78
59222,2024,dotations_par_habitant,190.7
59223,2020,dotations,145092.0
59223,2021,dotations,148629.0
59223,2022,dotations,152641.0
59223,2023,dotations,155499.0
59223,2024,dotations,161652.0
59223,2020,dotations_par_habitant,279.56
59223,2021,dotations_par_habitant,288.6
59223,2022,dotations_par_habitant,298.13
59223,2023,dotations_par_habitant,305.5
59223,2024,dotations_par_habitant,316.96
59224,2020,dotations,187623.0
59224,2021,dotations,182042.0
59224,2022,dotations,173256.0
59224,2023,dotations,177788.0
59224,2024,dotations,180725.0
59224,2020,dotations_par_habitant,103.15
59224,2021,dotations_par_habitant,101.42
59224,2022,dotations_par_habitant,99.06
59224,2023,dotations_par_habitant,102.95
59224,2024,dotations_par_habitant,105.56
59225,2020,dotations,186706.0
59225,2021,dotations,193702.0
59225,2022,dotations,196746.0
59225,2023,dotations,231934.0
59225,2024,dotations,265638.0
59225,2020,dotations_par_habitant,26.61
59225,2021,dotations_par_habitant,27.82
59225,2022,dotations_par_habitant,28.4
59225,2023,dotations_par_habitant,33.7
59225,2024,dotations_par_habitant,38.65
59226,2020,dotations,433065.0
59226,2021,dotations,441215.0
59226,2022,dotations,466130.0
59226,2023,dotations,494202.0
59226,2024,dotations,503351.0
59226,2020,dotations_par_habitant,296.42
59226,2021,dotations_par_habitant,301.17
59226,2022,dotations_par_habitant,314.53
59226,2023,dotations_par_habitant,333.02
59226,2024,dotations_par_habitant,340.1
59227,2020,dotations,2871951.0
59227,2021,dotations,2938920.0
59227,2022,dotations,3014467.0
59227,2023,dotations,3085839.0
59227,2024,dotations,3145422.0
59227,2020,dotations_par_habitant,528.42
59227,2021,dotations_par_habitant,534.35
59227,2022,dotations_par_habitant,541.78
59227,2023,dotations_par_habitant,554.21
59227,2024,dotations_par_habitant,563.59
59228,2020,dotations,218731.0
59228,2021,dotations,220377.0
59228,2022,dotations,217422.0
59228,2023,dotations,221720.0
59228,2024,dotations,223274.0
59228,2020,dotations_par_habitant,148.29
59228,2021,dotations_par_habitant,148.1
59228,2022,dotations_par_habitant,147.21
59228,2023,dotations_par_habitant,150.22
59228,2024,dotations_par_habitant,151.89
59229,2020,dotations,184655.0
59229,2021,dotations,191617.0
59229,2022,dotations,196453.0
59229,2023,dotations,199696.0
59229,2024,dotations,199491.0
59229,2020,dotations_par_habitant,317.82
59229,2021,dotations_par_habitant,329.81
59229,2022,dotations_par_habitant,339.88
59229,2023,dotations_par_habitant,350.34
59229,2024,dotations_par_habitant,362.05
59230,2020,dotations,1636452.0
59230,2021,dotations,1654660.0
59230,2022,dotations,1685121.0
59230,2023,dotations,1729265.0
59230,2024,dotations,1767335.0
59230,2020,dotations_par_habitant,305.08
59230,2021,dotations_par_habitant,308.82
59230,2022,dotations_par_habitant,315.62
59230,2023,dotations_par_habitant,325.91
59230,2024,dotations_par_habitant,335.49
59231,2020,dotations,215981.0
59231,2021,dotations,189770.0
59231,2022,dotations,164543.0
59231,2023,dotations,175570.0
59231,2024,dotations,177662.0
59231,2020,dotations_par_habitant,198.33
59231,2021,dotations_par_habitant,174.58
59231,2022,dotations_par_habitant,152.21
59231,2023,dotations_par_habitant,159.03
59231,2024,dotations_par_habitant,165.11
59232,2020,dotations,99287.0
59232,2021,dotations,103173.0
59232,2022,dotations,107436.0
59232,2023,dotations,114457.0
59232,2024,dotations,119562.0
59232,2020,dotations_par_habitant,232.52
59232,2021,dotations_par_habitant,239.38
59232,2022,dotations_par_habitant,248.12
59232,2023,dotations_par_habitant,258.37
59232,2024,dotations_par_habitant,268.08
59233,2020,dotations,21114.0
59233,2021,dotations,19528.0
59233,2022,dotations,18382.0
59233,2023,dotations,24054.0
59233,2024,dotations,26274.0
59233,2020,dotations_par_habitant,53.86
59233,2021,dotations_par_habitant,51.8
59233,2022,dotations_par_habitant,49.68
59233,2023,dotations_par_habitant,66.63
59233,2024,dotations_par_habitant,73.8
59234,2020,dotations,2466454.0
59234,2021,dotations,2519640.0
59234,2022,dotations,2563448.0
59234,2023,dotations,2641979.0
59234,2024,dotations,2700013.0
59234,2020,dotations_par_habitant,417.9
59234,2021,dotations_par_habitant,429.68
59234,2022,dotations_par_habitant,439.7
59234,2023,dotations_par_habitant,455.67
59234,2024,dotations_par_habitant,474.77
59236,2020,dotations,44016.0
59236,2021,dotations,43206.0
59236,2022,dotations,42836.0
59236,2023,dotations,44605.0
59236,2024,dotations,45588.0
59236,2020,dotations_par_habitant,163.02
59236,2021,dotations_par_habitant,160.02
59236,2022,dotations_par_habitant,158.65
59236,2023,dotations_par_habitant,163.99
59236,2024,dotations_par_habitant,167.6
59237,2020,dotations,278201.0
59237,2021,dotations,290616.0
59237,2022,dotations,300454.0
59237,2023,dotations,306595.0
59237,2024,dotations,302146.0
59237,2020,dotations_par_habitant,278.2
59237,2021,dotations_par_habitant,286.89
59237,2022,dotations_par_habitant,295.72
59237,2023,dotations_par_habitant,300.0
59237,2024,dotations_par_habitant,304.89
59238,2020,dotations,198994.0
59238,2021,dotations,195086.0
59238,2022,dotations,191500.0
59238,2023,dotations,218372.0
59238,2024,dotations,228406.0
59238,2020,dotations_par_habitant,118.1
59238,2021,dotations_par_habitant,115.71
59238,2022,dotations_par_habitant,114.33
59238,2023,dotations_par_habitant,130.76
59238,2024,dotations_par_habitant,135.88
59239,2020,dotations,1085198.0
59239,2021,dotations,1118622.0
59239,2022,dotations,1151093.0
59239,2023,dotations,1191415.0
59239,2024,dotations,1219700.0
59239,2020,dotations_par_habitant,191.22
59239,2021,dotations_par_habitant,196.08
59239,2022,dotations_par_habitant,201.7
59239,2023,dotations_par_habitant,208.33
59239,2024,dotations_par_habitant,213.35
59240,2020,dotations,23363.0
59240,2021,dotations,24174.0
59240,2022,dotations,24376.0
59240,2023,dotations,29030.0
59240,2024,dotations,29722.0
59240,2020,dotations_par_habitant,179.72
59240,2021,dotations_par_habitant,184.53
59240,2022,dotations_par_habitant,186.08
59240,2023,dotations_par_habitant,219.92
59240,2024,dotations_par_habitant,225.17
59241,2020,dotations,167487.0
59241,2021,dotations,176228.0
59241,2022,dotations,181967.0
59241,2023,dotations,188029.0
59241,2024,dotations,195828.0
59241,2020,dotations_par_habitant,303.42
59241,2021,dotations_par_habitant,318.68
59241,2022,dotations_par_habitant,332.06
59241,2023,dotations_par_habitant,346.92
59241,2024,dotations_par_habitant,363.32
59242,2020,dotations,212648.0
59242,2021,dotations,214914.0
59242,2022,dotations,220846.0
59242,2023,dotations,225791.0
59242,2024,dotations,236073.0
59242,2020,dotations_par_habitant,306.85
59242,2021,dotations_par_habitant,315.12
59242,2022,dotations_par_habitant,323.35
59242,2023,dotations_par_habitant,328.18
59242,2024,dotations_par_habitant,335.33
59243,2020,dotations,324167.0
59243,2021,dotations,326264.0
59243,2022,dotations,331199.0
59243,2023,dotations,337271.0
59243,2024,dotations,344200.0
59243,2020,dotations_par_habitant,260.58
59243,2021,dotations_par_habitant,261.64
59243,2022,dotations_par_habitant,265.17
59243,2023,dotations_par_habitant,271.99
59243,2024,dotations_par_habitant,279.16
59244,2020,dotations,145699.0
59244,2021,dotations,148114.0
59244,2022,dotations,152989.0
59244,2023,dotations,158119.0
59244,2024,dotations,165056.0
59244,2020,dotations_par_habitant,80.32
59244,2021,dotations_par_habitant,81.88
59244,2022,dotations_par_habitant,84.57
59244,2023,dotations_par_habitant,87.89
59244,2024,dotations_par_habitant,91.7
59246,2020,dotations,170675.0
59246,2021,dotations,175097.0
59246,2022,dotations,182203.0
59246,2023,dotations,188701.0
59246,2024,dotations,191896.0
59246,2020,dotations_par_habitant,297.86
59246,2021,dotations_par_habitant,305.58
59246,2022,dotations_par_habitant,315.23
59246,2023,dotations_par_habitant,324.23
59246,2024,dotations_par_habitant,332.58
59247,2020,dotations,70925.0
59247,2021,dotations,66729.0
59247,2022,dotations,59918.0
59247,2023,dotations,69135.0
59247,2024,dotations,88210.0
59247,2020,dotations_par_habitant,47.99
59247,2021,dotations_par_habitant,44.91
59247,2022,dotations_par_habitant,40.46
59247,2023,dotations_par_habitant,45.45
59247,2024,dotations_par_habitant,52.41
59249,2020,dotations,9790051.0
59249,2021,dotations,9995223.0
59249,2022,dotations,10123191.0
59249,2023,dotations,10234035.0
59249,2024,dotations,10557683.0
59249,2020,dotations_par_habitant,813.46
59249,2021,dotations_par_habitant,832.38
59249,2022,dotations_par_habitant,853.56
59249,2023,dotations_par_habitant,876.13
59249,2024,dotations_par_habitant,899.44
59250,2020,dotations,306797.0
59250,2021,dotations,310727.0
59250,2022,dotations,313886.0
59250,2023,dotations,317059.0
59250,2024,dotations,315763.0
59250,2020,dotations_par_habitant,131.11
59250,2021,dotations_par_habitant,132.45
59250,2022,dotations_par_habitant,133.74
59250,2023,dotations_par_habitant,135.55
59250,2024,dotations_par_habitant,136.75
59251,2020,dotations,101850.0
59251,2021,dotations,104997.0
59251,2022,dotations,108603.0
59251,2023,dotations,113911.0
59251,2024,dotations,118880.0
59251,2020,dotations_par_habitant,263.18
59251,2021,dotations_par_habitant,272.72
59251,2022,dotations_par_habitant,282.09
59251,2023,dotations_par_habitant,295.87
59251,2024,dotations_par_habitant,306.39
59252,2020,dotations,276019.0
59252,2021,dotations,278515.0
59252,2022,dotations,282685.0
59252,2023,dotations,300612.0
59252,2024,dotations,329365.0
59252,2020,dotations_par_habitant,113.12
59252,2021,dotations_par_habitant,113.49
59252,2022,dotations_par_habitant,114.45
59252,2023,dotations_par_habitant,119.91
59252,2024,dotations_par_habitant,126.34
59253,2020,dotations,3165729.0
59253,2021,dotations,3267766.0
59253,2022,dotations,3363444.0
59253,2023,dotations,3431420.0
59253,2024,dotations,3557262.0
59253,2020,dotations_par_habitant,413.17
59253,2021,dotations_par_habitant,428.28
59253,2022,dotations_par_habitant,442.67
59253,2023,dotations_par_habitant,454.55
59253,2024,dotations_par_habitant,468.99
59254,2020,dotations,126945.0
59254,2021,dotations,128706.0
59254,2022,dotations,129527.0
59254,2023,dotations,133489.0
59254,2024,dotations,137778.0
59254,2020,dotations_par_habitant,142.47
59254,2021,dotations_par_habitant,145.1
59254,2022,dotations_par_habitant,144.88
59254,2023,dotations_par_habitant,149.32
59254,2024,dotations_par_habitant,151.91
59255,2020,dotations,145490.0
59255,2021,dotations,150447.0
59255,2022,dotations,154495.0
59255,2023,dotations,155859.0
59255,2024,dotations,161378.0
59255,2020,dotations_par_habitant,204.63
59255,2021,dotations_par_habitant,211.01
59255,2022,dotations_par_habitant,216.99
59255,2023,dotations_par_habitant,219.52
59255,2024,dotations_par_habitant,229.56
59256,2020,dotations,0.0
59256,2021,dotations,0.0
59256,2022,dotations,0.0
59256,2023,dotations,0.0
59256,2024,dotations,0.0
59256,2020,dotations_par_habitant,0.0
59256,2021,dotations_par_habitant,0.0
59256,2022,dotations_par_habitant,0.0
59256,2023,dotations_par_habitant,0.0
59256,2024,dotations_par_habitant,0.0
59257,2020,dotations,122618.0
59257,2021,dotations,125607.0
59257,2022,dotations,128810.0
59257,2023,dotations,134199.0
59257,2024,dotations,139361.0
59257,2020,dotations_par_habitant,125.38
59257,2021,dotations_par_habitant,123.63
59257,2022,dotations_par_habitant,121.75
59257,2023,dotations_par_habitant,124.14
59257,2024,dotations_par_habitant,127.62
59258,2020,dotations,811108.0
59258,2021,dotations,838973.0
59258,2022,dotations,868149.0
59258,2023,dotations,892572.0
59258,2024,dotations,912519.0
59258,2020,dotations_par_habitant,241.91
59258,2021,dotations_par_habitant,245.31
59258,2022,dotations_par_habitant,249.47
59258,2023,dotations_par_habitant,256.86
59258,2024,dotations_par_habitant,262.44
59259,2020,dotations,136240.0
59259,2021,dotations,138692.0
59259,2022,dotations,141891.0
59259,2023,dotations,143170.0
59259,2024,dotations,145181.0
59259,2020,dotations_par_habitant,251.83
59259,2021,dotations_par_habitant,258.75
59259,2022,dotations_par_habitant,266.71
59259,2023,dotations_par_habitant,273.75
59259,2024,dotations_par_habitant,279.73
59260,2020,dotations,1253722.0
59260,2021,dotations,1226685.0
59260,2022,dotations,1191864.0
59260,2023,dotations,1190015.0
59260,2024,dotations,1180637.0
59260,2020,dotations_par_habitant,276.64
59260,2021,dotations_par_habitant,270.73
59260,2022,dotations_par_habitant,264.98
59260,2023,dotations_par_habitant,265.81
59260,2024,dotations_par_habitant,263.12
59261,2020,dotations,592700.0
59261,2021,dotations,601082.0
59261,2022,dotations,605878.0
59261,2023,dotations,620795.0
59261,2024,dotations,630908.0
59261,2020,dotations_par_habitant,319.17
59261,2021,dotations_par_habitant,328.82
59261,2022,dotations_par_habitant,335.85
59261,2023,dotations_par_habitant,345.08
59261,2024,dotations_par_habitant,352.86
59262,2020,dotations,590186.0
59262,2021,dotations,607138.0
59262,2022,dotations,630046.0
59262,2023,dotations,631042.0
59262,2024,dotations,646641.0
59262,2020,dotations_par_habitant,275.92
59262,2021,dotations_par_habitant,283.97
59262,2022,dotations_par_habitant,289.81
59262,2023,dotations_par_habitant,293.64
59262,2024,dotations_par_habitant,305.6
59263,2020,dotations,160203.0
59263,2021,dotations,159956.0
59263,2022,dotations,161600.0
59263,2023,dotations,165963.0
59263,2024,dotations,168217.0
59263,2020,dotations_par_habitant,151.71
59263,2021,dotations_par_habitant,150.19
59263,2022,dotations_par_habitant,149.77
59263,2023,dotations_par_habitant,154.38
59263,2024,dotations_par_habitant,156.92
59264,2020,dotations,88077.0
59264,2021,dotations,85764.0
59264,2022,dotations,83795.0
59264,2023,dotations,87280.0
59264,2024,dotations,88997.0
59264,2020,dotations_par_habitant,115.44
59264,2021,dotations_par_habitant,114.35
59264,2022,dotations_par_habitant,112.93
59264,2023,dotations_par_habitant,117.95
59264,2024,dotations_par_habitant,120.43
59265,2020,dotations,614287.0
59265,2021,dotations,634234.0
59265,2022,dotations,649066.0
59265,2023,dotations,659356.0
59265,2024,dotations,676243.0
59265,2020,dotations_par_habitant,260.29
59265,2021,dotations_par_habitant,267.5
59265,2022,dotations_par_habitant,274.33
59265,2023,dotations_par_habitant,280.22
59265,2024,dotations_par_habitant,286.67
59266,2020,dotations,259593.0
59266,2021,dotations,235919.0
59266,2022,dotations,316377.0
59266,2023,dotations,343006.0
59266,2024,dotations,374388.0
59266,2020,dotations_par_habitant,63.25
59266,2021,dotations_par_habitant,57.63
59266,2022,dotations_par_habitant,77.52
59266,2023,dotations_par_habitant,84.76
59266,2024,dotations_par_habitant,91.18
59267,2020,dotations,33246.0
59267,2021,dotations,32334.0
59267,2022,dotations,31404.0
59267,2023,dotations,33400.0
59267,2024,dotations,33726.0
59267,2020,dotations_par_habitant,106.22
59267,2021,dotations_par_habitant,104.98
59267,2022,dotations_par_habitant,102.63
59267,2023,dotations_par_habitant,110.6
59267,2024,dotations_par_habitant,112.42
59268,2020,dotations,128988.0
59268,2021,dotations,130692.0
59268,2022,dotations,126054.0
59268,2023,dotations,148935.0
59268,2024,dotations,167942.0
59268,2020,dotations_par_habitant,22.63
59268,2021,dotations_par_habitant,22.93
59268,2022,dotations_par_habitant,22.13
59268,2023,dotations_par_habitant,26.13
59268,2024,dotations_par_habitant,29.68
59269,2020,dotations,278876.0
59269,2021,dotations,291535.0
59269,2022,dotations,306515.0
59269,2023,dotations,264996.0
59269,2024,dotations,322738.0
59269,2020,dotations_par_habitant,180.27
59269,2021,dotations_par_habitant,192.81
59269,2022,dotations_par_habitant,202.86
59269,2023,dotations_par_habitant,176.78
59269,2024,dotations_par_habitant,216.6
59270,2020,dotations,145891.0
59270,2021,dotations,146522.0
59270,2022,dotations,144015.0
59270,2023,dotations,147435.0
59270,2024,dotations,152013.0
59270,2020,dotations_par_habitant,283.83
59270,2021,dotations_par_habitant,289.57
59270,2022,dotations_par_habitant,290.94
59270,2023,dotations_par_habitant,300.89
59270,2024,dotations_par_habitant,311.5
59271,2020,dotations,11608086.0
59271,2021,dotations,11980718.0
59271,2022,dotations,12349040.0
59271,2023,dotations,12700338.0
59271,2024,dotations,13315288.0
59271,2020,dotations_par_habitant,499.79
59271,2021,dotations_par_habitant,519.66
59271,2022,dotations_par_habitant,541.48
59271,2023,dotations_par_habitant,607.24
59271,2024,dotations_par_habitant,646.0
59272,2020,dotations,914690.0
59272,2021,dotations,892928.0
59272,2022,dotations,852350.0
59272,2023,dotations,862749.0
59272,2024,dotations,864247.0
59272,2020,dotations_par_habitant,176.65
59272,2021,dotations_par_habitant,170.05
59272,2022,dotations_par_habitant,161.98
59272,2023,dotations_par_habitant,166.26
59272,2024,dotations_par_habitant,167.78
59273,2020,dotations,0.0
59273,2021,dotations,0.0
59273,2022,dotations,0.0
59273,2023,dotations,0.0
59273,2024,dotations,0.0
59273,2020,dotations_par_habitant,0.0
59273,2021,dotations_par_habitant,0.0
59273,2022,dotations_par_habitant,0.0
59273,2023,dotations_par_habitant,0.0
59273,2024,dotations_par_habitant,0.0
59274,2020,dotations,111107.0
59274,2021,dotations,111888.0
59274,2022,dotations,116895.0
59274,2023,dotations,125641.0
59274,2024,dotations,126974.0
59274,2020,dotations_par_habitant,227.21
59274,2021,dotations_par_habitant,227.41
59274,2022,dotations_par_habitant,238.56
59274,2023,dotations_par_habitant,256.93
59274,2024,dotations_par_habitant,262.89
59275,2020,dotations,126048.0
59275,2021,dotations,122662.0
59275,2022,dotations,119027.0
59275,2023,dotations,118286.0
59275,2024,dotations,117697.0
59275,2020,dotations_par_habitant,93.44
59275,2021,dotations_par_habitant,92.51
59275,2022,dotations_par_habitant,91.28
59275,2023,dotations_par_habitant,92.27
59275,2024,dotations_par_habitant,92.46
59276,2020,dotations,1520741.0
59276,2021,dotations,1551859.0
59276,2022,dotations,1577444.0
59276,2023,dotations,1605264.0
59276,2024,dotations,1635441.0
59276,2020,dotations_par_habitant,322.6
