annee,strate_perso,dette_hab_mean,dette_hab_median,taux_eb_mean,taux_eb_median,taux_invest_mean,taux_invest_median,poids_personnel_mean,poids_personnel_median,eb_calc_hab_mean,eb_calc_hab_median,depenses_inv_hab_mean,depenses_inv_hab_median,dette_hab_q25,dette_hab_q75,taux_eb_q25,taux_eb_q75,taux_invest_q25,taux_invest_q75,poids_personnel_q25,poids_personnel_q75,eb_calc_hab_q25,eb_calc_hab_q75,depenses_inv_hab_q25,depenses_inv_hab_q75
2018,2000-3499 hab,595.3546610682828,509.46409160173505,0.15753292786427284,0.15169503289864772,0.2980909954114197,0.26878288604140504,0.5065529130254635,0.512117510031927,126.19054158575723,109.2212159301628,315.05795861943415,249.1098671879681,242.5039682923425,800.6294457366841,0.10783268977107041,0.19723669844908487,0.20321410761974357,0.37753776538214834,0.46650417174922443,0.5549885973020823,80.77160397776908,160.81547495530697,153.1937128349018,425.99741623075926
2018,3500-4999 hab,665.5651254483361,487.6370630921186,0.13395435354854973,0.1293471966484994,0.26509880166956545,0.23985721327615936,0.5527349725758741,0.5566173782253294,131.0848329297109,116.70766611097886,333.5061384736587,271.01834972415446,327.92695813529144,777.7707123087689,0.08160513637229286,0.18374222801449058,0.15816618350763614,0.3559355680219075,0.5150828568076242,0.5860944077176113,74.32773279284118,178.58531999366392,155.58962618897675,438.8643726336269
2018,5000-9999 hab,711.8413369207368,642.2972587614018,0.14735048766385028,0.13194754037678882,0.24213167729612708,0.2274613274192382,0.5698387919035791,0.5763755089847963,162.69259231038322,134.50178752374921,307.4853435423648,258.9780972443635,411.64419778643673,874.1430712134024,0.10235808254772183,0.18658657846543236,0.1683612033094534,0.2940268967076538,0.5257445614839336,0.6041675272878071,99.24686861517702,186.65038121432877,185.56304271268584,368.2046054736767
2018,10 000-19 999 hab,878.2041758427447,783.0350715341589,0.1520476704247139,0.13492288184391085,0.2523995221068043,0.2305232613438483,0.5805482729703836,0.5898811388693932,184.43992358075315,159.04145719818484,360.2185265426811,314.2391491052002,527.9331527588188,1044.701609979376,0.10638163030993296,0.18572464515315473,0.19776366734391104,0.31551081030588424,0.5422072866798431,0.6258412190732352,122.96518551005019,234.81645010540413,241.65621084374843,456.47445564169044
2018,20 000-49 999 hab,1057.8571225999995,1029.308467162149,0.14889561298279022,0.1574243876940546,0.24887957118217952,0.22882949162239774,0.6060556900949319,0.6110038623280872,205.98193431799766,220.46519111145886,404.7688764112282,415.206308829858,844.3370370021211,1244.2352551622748,0.1288365396947675,0.17597839937609802,0.17824040812840183,0.30913245942702056,0.5723838119768894,0.6375374986370447,155.12681872583326,248.70757699407363,260.5288639292948,504.4805670491666
2018,50 000-99 999 hab,1103.677869313336,1198.9584706198848,0.11575216683554541,0.12567502892942203,0.22896843590134183,0.2121028579444773,0.6027787351509508,0.612106241147146,171.22764005781644,181.26729111021353,389.3722633932324,382.5617139504765,912.3532320873137,1276.1067890972106,0.09778517003934935,0.12827666612036406,0.19870652304784134,0.26228307080374313,0.5574804139042601,0.6387072611936551,154.02369688181426,198.5055896199573,329.33874176621634,464.41634740915424
2018,100 000 hab et +,1614.9967665208644,1614.9967665208644,0.1596719665562535,0.1596719665562535,0.24388116604323984,0.24388116604323984,0.6239007448820166,0.6239007448820166,251.79164999852358,251.79164999852358,427.4149496581308,427.4149496581308,1614.9967665208644,1614.9967665208644,0.1596719665562535,0.1596719665562535,0.24388116604323984,0.24388116604323984,0.6239007448820166,0.6239007448820166,251.79164999852358,251.79164999852358,427.4149496581308,427.4149496581308
2019,< 500 hab,527.7974247233068,345.9127742854577,0.24728155558549714,0.25039466299161517,0.37049511031937576,0.34664322048186746,0.3344430435132659,0.33097282908743075,163.31960189608384,150.33157908163264,424.1739134348831,245.98671835282158,95.06702748119389,668.13827294686,0.15667089777289395,0.34864258262028475,0.1803459094756435,0.532353534736799,0.24881680031497114,0.42148156112044305,92.61296563192909,220.55683117563422,111.15059466447292,512.5900721595159
2019,500-1999 hab,522.8649571273213,412.8860063544239,0.1865677740849039,0.18285373983275593,0.3426900907676767,0.31645541193779275,0.4536515871409267,0.45801343928304183,128.81887141874842,115.21189893741199,347.0268499229347,244.53745002280328,227.92024691018634,680.16314122738,0.11043511765681355,0.25793297019277056,0.20763341225016962,0.4544735700517152,0.4125722466478227,0.5081434009978507,73.07680915459089,168.58524126812588,137.77839004326907,414.86520308991163
2019,2000-3499 hab,594.6971306232073,495.3105335689046,0.1591080890174682,0.14866481465439843,0.3145692170186025,0.29881129581700605,0.5112450405242691,0.5195756284660074,130.27400003255696,114.02389070680621,352.65173516407026,293.6415244144502,245.8289627465303,813.1314580419581,0.10740898481723549,0.2045623800200838,0.19821840286023423,0.4149637462543689,0.47055168754124777,0.5546643070767242,84.14462947882734,166.1953949191685,171.35023208469056,424.87479500891266
2019,3500-4999 hab,654.4360225142051,464.9357066128558,0.13062768472677314,0.13375192416233558,0.2721120607471598,0.24032530794946727,0.548937473092925,0.5501392234507683,130.18607285700563,117.7950077397955,356.16608627901616,268.7200610237683,352.43058816125654,743.7306876683302,0.08512711373399129,0.16823826704006023,0.17012384188248783,0.3495266827811363,0.5089269239007302,0.5969204726694395,77.16353911087644,179.91131892680562,164.16451189358847,420.50414226807834
2019,5000-9999 hab,717.74024631976,636.211048922891,0.15208116578747247,0.14096059692025292,0.26406393135337736,0.2540464644574835,0.5702755342349165,0.5755771588359461,171.71494422547386,148.78781751729537,363.38689901538896,302.5462148167817,427.41745511752725,898.9207716671465,0.10439213188264189,0.19097049017114354,0.17536801020948267,0.33114225151819515,0.5363966183787937,0.6077710694667138,105.09982820821166,210.75461568173034,192.58367200328408,422.7277391139
2019,10 000-19 999 hab,873.7299207955298,765.8182599330396,0.1449334157780947,0.13868211837267558,0.26367093841890543,0.2656672172908317,0.5780544787028694,0.5952137534289658,180.4126766106453,158.08119395441395,400.14543362483676,343.06487826195075,531.1808119270436,1003.7690534162411,0.09340378012106068,0.1816398699251907,0.18524105121213982,0.32445040860481655,0.5519996780039793,0.6230487824462956,116.26603025650827,231.70504883700494,247.41817580269992,513.4772713591959
2019,20 000-49 999 hab,1044.0487701131494,987.5677197268509,0.15011919628986325,0.15646342278543524,0.2647940140763079,0.2753098587058942,0.6061498066752732,0.6155541823827309,211.56023448222047,224.66153452581216,461.65703827984527,464.42216326847824,797.0956811581068,1369.1105844890985,0.12057776606247148,0.18556288622987743,0.1943742983708605,0.31500089952280935,0.5743909548607129,0.6363801397010582,157.22503300968387,269.7588073890287,313.06675893336114,508.2039521699915
2019,50 000-99 999 hab,1107.969662675544,1182.2437208750632,0.10374443425856798,0.09117705953606554,0.2343731799887952,0.21985282928117206,0.6071209037005284,0.6207450456379551,154.14435773384898,145.31550248645036,404.0082633038964,388.52733653684976,903.0769357992959,1411.9229614759836,0.08403962882515485,0.12029690487374084,0.21150278782863696,0.2584591296231087,0.5675085719211261,0.6433008736132998,116.08708778510001,183.10837663469943,357.97097059522866,448.44582337326165
2019,100 000 hab et +,1557.8019389987417,1557.8019389987417,0.16113595072272918,0.16113595072272918,0.24480227608164462,0.24480227608164462,0.6402039981540818,0.6402039981540818,251.7581389632659,251.7581389632659,424.8517732344519,424.8517732344519,1557.8019389987417,1557.8019389987417,0.16113595072272918,0.16113595072272918,0.24480227608164462,0.24480227608164462,0.6402039981540818,0.6402039981540818,251.7581389632659,251.7581389632659,424.8517732344519,424.8517732344519
2020,< 500 hab,521.7259051757483,347.71676258992807,0.25602822849070456,0.26374498569213367,0.31104417254600586,0.25848248305092014,0.32839910251961024,0.32841510326117324,174.92788041330996,163.43304721030046,343.8632944936924,164.01272030651342,88.5056,674.0655555555555,0.16752066404713192,0.34854648497129465,0.14525895711617978,0.46746141648449624,0.24296749957913555,0.4220150708769777,99.46973760932943,227.08345945945948,75.60310638297872,412.94527131782945
2020,500-1999 hab,507.1704897418939,429.1532569360675,0.19827413278572945,0.19908334102620598,0.31121199527847904,0.2700698468752141,0.4649031521705803,0.475150263249671,136.0743146671543,122.9629173419773,302.14034475911365,187.03874352331607,232.20536986684522,687.7681240100445,0.12610600554628928,0.2612105574378499,0.17690135741576918,0.4275684835556629,0.42139957503494224,0.5213060529160884,76.3098081031377,173.2945317433423,110.3686494811324,402.51472486902105
2020,2000-3499 hab,558.5627123671677,451.22686994609165,0.19100646436117397,0.18372738696160668,0.2776911279477481,0.2578851859862463,0.5328773675680135,0.5374408087053767,155.95965549264207,136.72307807061168,278.59753720721324,217.42926862302483,217.72166826247354,800.0688577072235,0.13481741434681926,0.24095502406181585,0.18268867667802285,0.37268624242956916,0.48845971008042954,0.5765169109665904,101.22107078292592,199.7078468858893,134.07914459724844,360.66769010722686
2020,3500-4999 hab,672.9768442313439,461.2531572629051,0.1582153386949346,0.1589655524065728,0.251367692915681,0.24800593388987197,0.5646627544334868,0.5714219417935855,157.05157039342373,146.91402455357144,313.8633414430353,253.04377263801007,302.8653184724127,829.3604587845034,0.11155973681806768,0.21040655773167605,0.14426457968831538,0.33371957144956377,0.5263265572421596,0.6029212752403217,98.65749993428466,198.59510455965685,140.8415948404268,370.89959352544054
2020,5000-9999 hab,682.4526579728094,589.1503434341714,0.17162217941909086,0.16623176320723237,0.24521763989701606,0.2283094269097504,0.5897574971461009,0.5943113592429317,190.65788680755045,173.63530294072217,312.3589718699153,268.26797927854483,396.4357946709171,852.0511767193647,0.12435077406503199,0.21898051750575798,0.17957169038438145,0.2983652906699233,0.5549443520291978,0.6208540252545955,131.25858349424325,226.7113080239045,201.7934826362566,353.9010600453524
2020,10 000-19 999 hab,852.140037549307,739.4196538163542,0.16737714074910756,0.16409484772573846,0.22325185609725678,0.20416859693611294,0.5990406764458653,0.6118077881552605,209.64012256982946,189.27878044391625,305.45242804262693,274.3502860546939,509.4862217791719,956.7642498899321,0.11013088169468677,0.21370477568332008,0.16469805608133287,0.2692430803706245,0.5585133575800392,0.6379994713937613,124.56922907143245,269.6829687937256,222.64505120068557,342.1057972149283
2020,20 000-49 999 hab,992.5174566505635,928.3103001041095,0.1594043758515691,0.16903512869842036,0.2315763198533648,0.23369855009780066,0.6205455191029648,0.6378238597632846,225.86649610187632,236.91423592998257,362.35471127091546,363.19617954455316,695.9224908146591,1374.0898411881851,0.12355311199547603,0.20461662135422387,0.1724625069932979,0.29098574848757996,0.6052748009317463,0.651729810442971,164.3839143679641,279.2836157746743,219.42402411192091,476.07053513967435
2020,50 000-99 999 hab,1115.5359307802364,1085.9256048701432,0.11473804514285817,0.10223668358104601,0.2198165456963875,0.22565871181499159,0.6141106463522127,0.6178528330813025,171.6966633767196,161.62590580486554,366.12313964747244,336.5777497245685,904.4839445340431,1434.1069631675628,0.08541298703498497,0.14104455811695946,0.20118164591593463,0.22721184677800985,0.5863950314178071,0.6567480647638777,116.06206004210188,210.53603968736826,322.90968596433754,396.97363168259955
2020,100 000 hab et +,1504.5159428040981,1504.5159428040981,0.14570192181977473,0.14570192181977473,0.23044132722046923,0.23044132722046923,0.6415719693490166,0.6415719693490166,224.3913363027056,224.3913363027056,393.9751821650301,393.9751821650301,1504.5159428040981,1504.5159428040981,0.14570192181977473,0.14570192181977473,0.23044132722046923,0.23044132722046923,0.6415719693490166,0.6415719693490166,224.3913363027056,224.3913363027056,393.9751821650301,393.9751821650301
2021,< 500 hab,571.3071580401528,373.9397469016578,0.24588202666818945,0.24995331859785225,0.3783314487312592,0.3605056410907774,0.31648460514167787,0.31213979020640514,175.4037557837247,161.48308563551137,469.15961546347705,271.1559297551508,100.45785958904109,745.8409512987013,0.16203406577356985,0.3447128806123028,0.21691988417087596,0.5306303542732658,0.2285513299290057,0.403173240365522,101.87960612903228,238.98534384615382,142.48786500158263,529.8212929181474
2021,500-1999 hab,502.28064255500647,412.7304008016032,0.1892243287347012,0.1888673534212509,0.34576893682926774,0.31744846726161785,0.4616709841083486,0.4718602761610674,136.98758806325085,119.17715855572995,354.92772570548203,254.96975790181577,215.0568892794376,662.3048802395209,0.11813660292064564,0.2516917630275285,0.22005057996622265,0.4572127966013725,0.41558683911318706,0.5152919422765526,75.01992715920917,173.5832125834128,153.3874147081122,437.3750879765396
2021,2000-3499 hab,543.949006941865,444.1291309333135,0.17524224054041354,0.1690267609786651,0.2857113454123065,0.25896213751257907,0.5221101701427766,0.5286764135413551,147.5720729318434,127.62404534741059,295.0006984668664,238.48181857625616,196.51497773682826,768.6269985816481,0.12457762055894017,0.218397042234786,0.2061311495123885,0.3621292612933737,0.4842000683234808,0.568531638650294,90.74059159848488,189.84915355183108,163.06926663760456,382.2022441878916
2021,3500-4999 hab,639.7940136361734,466.9921312991216,0.1492887073614268,0.14570986228358432,0.2553129538134923,0.2323498602659345,0.5576312599248944,0.5616552307386805,155.6866213315085,126.55979867209247,321.68762738154305,232.22794507575756,248.6938142429131,811.5858075532342,0.09594033010180397,0.20367055593524241,0.1782914273307871,0.31794493174199395,0.5319977842794357,0.5963617180610429,84.3655470085471,188.8498626373626,177.1998845321145,348.5283222400734
2021,5000-9999 hab,669.8505318809534,585.3821709315939,0.16255494128761253,0.15950871759459048,0.24305302315120395,0.22715973669816297,0.5874787985043657,0.5916843250464845,185.855907144291,156.52608426749129,325.28226081264336,295.47917263610316,361.5045012603529,854.6153552536043,0.1207376882369768,0.20437918204146174,0.17383330922326087,0.29833723154892483,0.5525504025846599,0.6223616903329303,123.58955631849993,228.83273940742248,180.72935292802862,395.06960795374414
2021,10 000-19 999 hab,839.5700597617412,694.5532933370118,0.16567193604580255,0.1605086687461789,0.23406974151486573,0.2084342170207147,0.5936493753769809,0.6058953538647914,214.43513523642582,186.41283223703732,346.1747135879148,283.2346494864821,403.66026383417386,1006.267376837181,0.1224408204642625,0.20842174366197985,0.1459175977000609,0.29204726274549164,0.5538404282988135,0.6380678979862232,132.32330352053924,269.2141760955349,192.65987827341445,429.1402685177055
2021,20 000-49 999 hab,947.379168289978,856.2928027913201,0.1600905656141574,0.16518194351974422,0.24039691461446494,0.24641169153429693,0.6183342631570033,0.6258142128945101,228.05043878251578,213.98922643282168,400.5601528076508,404.5364067780245,661.3841710421639,1273.2338491019518,0.11709907774271439,0.1969062643412183,0.18622323535405233,0.29998118111135985,0.6010880477075699,0.6628523227918516,169.4314434664861,273.29553261379635,243.0019907769947,462.1918507033904
2021,50 000-99 999 hab,1117.091750140077,1041.5542491199237,0.1239748488287995,0.14151211096469857,0.22856653729463935,0.21547921777949378,0.6140243726700949,0.620144971411237,190.24443735452718,218.33376049094483,393.0097073736621,374.8572742490185,924.835259867712,1433.1738772347223,0.09872333520863594,0.14173655603007929,0.2138103041749696,0.23639404312881687,0.591844105264497,0.6524990310086973,125.29240089272986,236.36611440759688,352.1328077739077,410.04231731558025
2021,100 000 hab et +,1485.6444584568158,1485.6444584568158,0.17534723224685375,0.17534723224685375,0.25278407963835964,0.25278407963835964,0.6592238128241207,0.6592238128241207,279.5121935549705,279.5121935549705,444.70966303696173,444.70966303696173,1485.6444584568158,1485.6444584568158,0.17534723224685375,0.17534723224685375,0.25278407963835964,0.25278407963835964,0.6592238128241207,0.6592238128241207,279.5121935549705,279.5121935549705,444.70966303696173,444.70966303696173
2022,< 500 hab,581.8674166486916,388.3658252427184,0.25600664846618215,0.2644327980884071,0.3766140365690373,0.3631025929437503,0.31428023697394764,0.3082364772793953,197.07137625840193,175.12846820809253,489.52755851440423,282.89217299578064,122.33139917695473,767.5240674157304,0.16650220821012368,0.351666087359275,0.20086157070903127,0.5346684747869475,0.22858090055391206,0.4042658161912732,116.08054237288128,252.59822742474915,138.71207407407408,562.865
2022,500-1999 hab,503.49858736800223,427.89143287959075,0.19380313941972896,0.19051747659374546,0.3377620589470317,0.31104872469619327,0.45897357034575537,0.4653885859491501,147.50921215670846,130.5976286620308,369.0644324067706,252.21912362697117,210.91515778875453,650.8173347114492,0.12403721352426833,0.25274077548591306,0.2064337875889216,0.4504485704366372,0.4152917895418854,0.5133478576222228,83.54961914118977,180.07240762314808,144.91621965080452,479.56304571259534
2022,2000-3499 hab,565.1853555528814,516.7079424670892,0.1563515677882191,0.1510940580983471,0.28340654793392955,0.26375166477252654,0.5169509594789071,0.5171430905587057,137.04149107869497,128.80775546159273,315.6199745781781,272.13037584719655,190.4187661210687,799.838656233115,0.09590767189039939,0.1985414531555468,0.19352341426776104,0.3702096430253726,0.479763217138045,0.561734268833467,81.81249951591509,184.056515376961,171.15429792485952,402.60180845080845
2022,3500-4999 hab,650.5576253230134,528.3615948502364,0.13537390090061102,0.13256593950041198,0.2630816169402517,0.23723346697764153,0.5510267328273892,0.5527027121183927,145.09748771811132,131.17602504296593,369.3022634430818,275.09536534926474,260.167339562331,807.932476070529,0.07745472562145839,0.1928558291817409,0.17407391823785728,0.32180118866270857,0.5143952003973052,0.5844956593051439,76.44905928365588,177.63381057268722,168.90268336718574,394.79579671656205
2022,5000-9999 hab,683.8453027544973,630.7375268817204,0.13537317942506724,0.12866692862836449,0.255664281354865,0.2423875947062019,0.5758404474682415,0.5773238599509126,160.96483439220412,136.09289050337313,370.2287564188522,302.2927082235108,365.7906881091618,859.9172783632981,0.09118222928167648,0.16811809532515465,0.178929634660454,0.3107186593896359,0.5467646195954489,0.6089036895006077,98.7212517916865,203.03144697370743,223.92306863596872,443.8642643210236
2022,10 000-19 999 hab,847.7894646474155,752.4762390332166,0.13654316793798837,0.11722457330557137,0.25675323404863026,0.26124338184849377,0.5824641981879408,0.5860766834594922,190.43710677669932,152.1046061805542,422.91809399415484,393.06188273114265,461.5690362324217,980.5906985895257,0.08213752813270349,0.17745565562204996,0.19071720499151196,0.30696984381903947,0.5539356776459371,0.6235976442784975,100.78617996409628,252.89767717677626,255.20714914210015,502.2881779944196
2022,20 000-49 999 hab,953.8469055364702,932.7368274944215,0.13858148818446156,0.13256337700462828,0.2329412382183095,0.22754925805589998,0.6000812794208196,0.6084007875886877,209.94108941305367,202.63418766292085,407.52325581279615,392.0585213996527,566.6838487352506,1333.1607428517768,0.10716992853570054,0.17605568227052043,0.18054333630029132,0.29010380190320484,0.571672842612465,0.6363631955462538,145.1782843928426,268.02526638435955,265.28361221397523,552.3011656076117
2022,50 000-99 999 hab,1107.7997124172443,1106.2825177754949,0.12254330481592283,0.11422616240184184,0.22162751417025692,0.228767471824852,0.6055009361225653,0.6262692165813413,194.88248874570417,193.72654883477378,393.3005012014636,423.62933150108023,942.2398991398906,1411.488941063969,0.10913500414757099,0.13489994171524997,0.2208798429460216,0.23145899284016033,0.5641816603252884,0.6373305777809991,166.320787185167,223.96366489387194,337.543703610632,426.0308798492326
2022,100 000 hab et +,1434.1035230964467,1434.1035230964467,0.1254721742093515,0.1254721742093515,0.2501704567159453,0.2501704567159453,0.6447514063743407,0.6447514063743407,205.99918642131988,205.99918642131988,479.03273011844334,479.03273011844334,1434.1035230964467,1434.1035230964467,0.1254721742093515,0.1254721742093515,0.2501704567159453,0.2501704567159453,0.6447514063743407,0.6447514063743407,205.99918642131988,205.99918642131988,479.03273011844334,479.03273011844334
2023,< 500 hab,556.714700091573,354.1849161834475,0.2472169117474781,0.25988253622892393,0.3475422162227128,0.31744532214088605,0.3226122762175627,0.3261553175160019,198.12310221927865,185.63960064839375,478.13857877994917,247.42871485943775,97.34102419567509,734.8967205114573,0.16970944039315444,0.34200518527612056,0.16400394347004926,0.4964825931951039,0.2367758853070971,0.4165780669212385,119.94014177930347,262.1880793010753,110.15103738685556,532.7512520325204
2023,500-1999 hab,494.07162838952695,400.37273770491805,0.18940716845469935,0.18453575544306436,0.32734583451747873,0.29628170783066027,0.457851846392938,0.46767849676772416,149.13820930716741,132.2023848238482,372.9717218122032,249.93706047819973,205.23203218260613,633.7129022850961,0.1234888314853652,0.24629911435262847,0.1965315610552013,0.43627073261871846,0.409663057423581,0.5105497721655736,84.49785480484991,185.21140926607825,142.47341096151308,462.9360728194278
2023,2000-3499 hab,539.5812817730942,501.0837839001291,0.15949651233157205,0.15337961210377093,0.2934426294032178,0.27222529777726545,0.5139234499704752,0.5215644908838626,144.77296336793256,139.77430523028883,347.4416761949432,286.3843482538121,198.2643758636573,738.203234859675,0.11019192043145962,0.20518708740798602,0.19030644731947352,0.38669130015140923,0.47389626610576613,0.5586603289588578,96.56785835310065,182.1097189137685,177.22146004480956,432.25353784860556
2023,3500-4999 hab,638.4487790640524,494.1762424620503,0.14237262336537415,0.13809846002729556,0.24563811233361127,0.23240711239874423,0.5495309830156845,0.5528791532685893,160.38757610441644,147.8203186866249,368.27860003184315,238.9065097236438,251.6498394204509,787.9153001371758,0.09311293301451878,0.1802101017385984,0.15293166013248932,0.3164825934453973,0.5172448153912366,0.5876690103852742,87.72766245553083,184.34194472318921,169.29764796735287,424.3811989106538
2023,5000-9999 hab,695.3551413854111,642.863865916692,0.141494333810011,0.12858287278371008,0.2467325682356401,0.21715516306600946,0.569099732869337,0.5706300931993293,177.80978439344787,155.78152711630037,365.3100302524661,278.52804481008224,361.47380393510525,866.1798350342514,0.09422245953166881,0.1870946099402976,0.17090991490570326,0.3086252737954694,0.540048629786831,0.6022371559234881,111.34322496305555,226.10598972148543,201.4506701733879,490.6621984943924
2023,10 000-19 999 hab,842.5944034390666,722.0956652078775,0.14846146564547835,0.1478535791244976,0.2493703982585976,0.2344857411977914,0.5824849836194168,0.5888122871370631,210.52302611077528,200.38835053573177,418.4880577525969,347.51832630098454,482.7713646251673,999.8474169591121,0.11178230017603817,0.18131881436419872,0.17233132643850035,0.3053772623469307,0.5442220222510058,0.6278522655471921,142.6990377306018,252.0073462664714,238.11238450547705,545.5392055782974
2023,20 000-49 999 hab,920.603760931741,811.0803920709137,0.14982475998233585,0.14837775745471138,0.24858741872673776,0.22661500823325811,0.5931323270337981,0.5994897658165681,233.7564886251197,220.08124826030613,455.5482002734303,449.51478581319515,615.585812881038,1232.7558378398965,0.11357961798888137,0.17389336726137547,0.17887094387308455,0.3097801352024123,0.5651989800249417,0.6377951340729179,163.05942480235555,293.6222555205046,311.037846706918,565.4152226487524
2023,50 000-99 999 hab,1067.1600622648045,1057.6049037367993,0.09874332635138172,0.10215306907156212,0.22652251596106865,0.21536467379008403,0.5891374755119428,0.615044642887892,158.31430593734578,161.82939194210198,416.84103240158146,416.07218186433795,889.3480185638631,1354.8481178250156,0.09447468275489584,0.10312248782133483,0.21142373206222353,0.24832913554707994,0.5930859423347926,0.6158950087300996,160.95254564090862,163.5248455120028,407.7215201447449,462.46360776721144
